code_type;code_commune;geo point;geo shape;infobulle;nom;ligne;en_service;couvert;etiquette;num_sation;nb_bornettes;rue;mot_directeur;No;locations_2016;nb_places
3;;43.603482522162295, 1.5046387237603993;"{""coordinates"": [[1.504638723760399, 43.603482522162295]], ""type"": ""MultiPoint""}";"Arrêt: Mallarmé
106 84";Mallarmé;106 84;;;;;;;;;;
15;;43.51758045076605, 1.4627714555770506;"{""coordinates"": [[1.462771455577051, 43.51758045076605]], ""type"": ""MultiPoint""}";"Arrêt: Malude
119";Malude;119;;;;;;;;;;
6;;43.6818656531599, 1.4211818523860236;"{""coordinates"": [[1.421181852386024, 43.6818656531599]], ""type"": ""MultiPoint""}";"Arrêt: Mariel
69 L10 SC36 SC41";Mariel;69 L10 SC36 SC41;;;;;;;;;;
2;;43.562354146463534, 1.5209154969427114;"{""coordinates"": [[1.520915496942711, 43.562354146463534]], ""type"": ""MultiPoint""}";"Arrêt: Marqueille
83";Marqueille;83;;;;;;;;;;
6;;43.67939101060243, 1.4483268850892623;"{""coordinates"": [[1.448326885089262, 43.67939101060243]], ""type"": ""MultiPoint""}";"Arrêt: Mars
26 SC33 SC34 SC35";Mars;26 SC33 SC34 SC35;;;;;;;;;;
6;;43.599611752905, 1.4786245479854372;"{""coordinates"": [[1.478624547985437, 43.599611752905]], ""type"": ""MultiPoint""}";"Arrêt: Mascard
L01 SC06 SC07";Mascard;L01 SC06 SC07;;;;;;;;;;
2;;43.69725659079702, 1.4286560155511256;"{""coordinates"": [[1.428656015551126, 43.69725659079702]], ""type"": ""MultiPoint""}";"Arrêt: Matéo
69";Matéo;69;;;;;;;;;;
2;;43.618198424771165, 1.4228486778388318;"{""coordinates"": [[1.422848677838832, 43.618198424771165]], ""type"": ""MultiPoint""}";"Arrêt: Matisse
15";Matisse;15;;;;;;;;;;
9;;43.64420829529647, 1.464921959252661;"{""coordinates"": [[1.464921959252661, 43.64420829529647]], ""type"": ""MultiPoint""}";"Arrêt: Maupassant
114";Maupassant;114;;;;;;;;;;
3;;43.60906347336688, 1.5072107060898154;"{""coordinates"": [[1.507210706089815, 43.60906347336688]], ""type"": ""MultiPoint""}";"Arrêt: Max Linder
106 72";Max Linder;106 72;;;;;;;;;;
13;;43.720501500884296, 1.4760400334446233;"{""coordinates"": [[1.476040033444623, 43.720501500884296]], ""type"": ""MultiPoint""}";"Arrêt: Mermoz
SC25 SC26";Mermoz;SC25 SC26;;;;;;;;;;
6;;43.70064513835476, 1.4706654302876396;"{""coordinates"": [[1.47066543028764, 43.70064513835476]], ""type"": ""MultiPoint""}";"Arrêt: Mimosas
33 SC10 SC33 SC35";Mimosas;33 SC10 SC33 SC35;;;;;;;;;;
2;;43.65607496097471, 1.4712498955277702;"{""coordinates"": [[1.47124989552777, 43.65607496097471]], ""type"": ""MultiPoint""}";"Arrêt: Mimosas
42";Mimosas;42;;;;;;;;;;
2;;43.66097757367941, 1.491997254684453;"{""coordinates"": [[1.491997254684453, 43.66097757367941]], ""type"": ""MultiPoint""}";"Arrêt: Mirabelles
73";Mirabelles;73;;;;;;;;;;
2;;43.678912208884924, 1.454136607979426;"{""coordinates"": [[1.454136607979426, 43.678912208884924]], ""type"": ""MultiPoint""}";"Arrêt: Mirabelles
60";Mirabelles;60;;;;;;;;;;
9;;43.5755027473502, 1.4496147838621063;"{""coordinates"": [[1.449614783862106, 43.5755027473502]], ""type"": ""MultiPoint""}";"Arrêt: Miracles
115";Miracles;115;;;;;;;;;;
3;;43.46475791655396, 1.3278307271367595;"{""coordinates"": [[1.32783072713676, 43.46475791655396]], ""type"": ""MultiPoint""}";"Arrêt: Mones Del Pujol
301 311 316 317 58";Mones Del Pujol;301 311 316 317 58;;;;;;;;;;
11;;43.64665915627637, 1.3193541739060028;"{""coordinates"": [[1.319354173906003, 43.64665915627637]], ""type"": ""MultiPoint""}";"Arrêt: Monges
171 74 75";Monges;171 74 75;;;;;;;;;;
3;;43.559278189538745, 1.5029599148460981;"{""coordinates"": [[1.502959914846098, 43.559278189538745]], ""type"": ""MultiPoint""}";"Arrêt: Monso
109 80";Monso;109 80;;;;;;;;;;
2;;43.56260589973689, 1.3021789596957605;"{""coordinates"": [[1.30217895969576, 43.56260589973689]], ""type"": ""MultiPoint""}";"Arrêt: Montaigne
67";Montaigne;67;;;;;;;;;;
9;;43.4438962913315, 1.5156192241516138;"{""coordinates"": [[1.515619224151614, 43.4438962913315]], ""type"": ""MultiPoint""}";"Arrêt: Montbrun Lauragais Roumieu
202";Montbrun Lauragais Roumieu;202;;;;;;;;;;
2;;43.65340175922128, 1.484545493746675;"{""coordinates"": [[1.484545493746675, 43.65340175922128]], ""type"": ""MultiPoint""}";"Arrêt: Montcalm
40 42 43";Montcalm;40 42 43;;;;;;;;;;
3;;43.58614207013125, 1.3411611647812816;"{""coordinates"": [[1.341161164781282, 43.58614207013125]], ""type"": ""MultiPoint""}";"Arrêt: Montel
121 21 L03";Montel;121 21 L03;;;;;;;;;;
2;;43.58723347418064, 1.3493687700450818;"{""coordinates"": [[1.349368770045082, 43.58723347418064]], ""type"": ""MultiPoint""}";"Arrêt: Montjoie
21 L03";Montjoie;21 L03;;;;;;;;;;
9;;43.46585339532383, 1.3239205444489948;"{""coordinates"": [[1.323920544448995, 43.46585339532383]], ""type"": ""MultiPoint""}";"Arrêt: Muret Gare SNCF - Cimetière
117 304 312 313 315 318";Muret Gare SNCF - Cimetière;117 304 312 313 315 318;;;;;;;;;;
2;;43.66530857987353, 1.4956729401339492;"{""coordinates"": [[1.495672940133949, 43.66530857987353]], ""type"": ""MultiPoint""}";"Arrêt: Négrier
76";Négrier;76;;;;;;;;;;
3;;43.46137134511735, 1.3244165875480987;"{""coordinates"": [[1.324416587548099, 43.46137134511735]], ""type"": ""MultiPoint""}";"Arrêt: Niel
302 303 306 310 314 58";Niel;302 303 306 310 314 58;;;;;;;;;;
2;;43.52943881060248, 1.5310923380006998;"{""coordinates"": [[1.5310923380007, 43.52943881060248]], ""type"": ""MultiPoint""}";"Arrêt: Occitanie
79";Occitanie;79;;;;;;;;;;
9;;43.566741248538996, 1.3862823024210027;"{""coordinates"": [[1.386282302421003, 43.566741248538996]], ""type"": ""MultiPoint""}";"Arrêt: Pépinière Basso Cambo
53";Pépinière Basso Cambo;53;;;;;;;;;;
9;;43.645559887471535, 1.4192963075980904;"{""coordinates"": [[1.41929630759809, 43.645559887471535]], ""type"": ""MultiPoint""}";"Arrêt: Pôle
110 132";Pôle;110 132;;;;;;;;;;
2;;43.59302542014588, 1.4445124312184459;"{""coordinates"": [[1.444512431218446, 43.59302542014588]], ""type"": ""MultiPoint""}";"Arrêt: Palais de Justice
66";Palais de Justice;66;;;;;;;;;;
3;;43.573463541615865, 1.44915787098113;"{""coordinates"": [[1.44915787098113, 43.573463541615865]], ""type"": ""MultiPoint""}";"Arrêt: Palmiers
115 54";Palmiers;115 54;;;;;;;;;;
3;;43.55269977774623, 1.46894179006236;"{""coordinates"": [[1.46894179006236, 43.55269977774623]], ""type"": ""MultiPoint""}";"Arrêt: Parc St Agne
112 56 81 82";Parc St Agne;112 56 81 82;;;;;;;;;;
6;;43.576223907976896, 1.4897456473158104;"{""coordinates"": [[1.48974564731581, 43.576223907976896]], ""type"": ""MultiPoint""}";"Arrêt: Parc de Montaudran
L08 SC05";Parc de Montaudran;L08 SC05;;;;;;;;;;
2;;43.61519651942422, 1.4425250371760567;"{""coordinates"": [[1.442525037176057, 43.61519651942422]], ""type"": ""MultiPoint""}";"Arrêt: Passerelle
15 27";Passerelle;15 27;;;;;;;;;;
2;;43.61352980719157, 1.4310444535674172;"{""coordinates"": [[1.431044453567417, 43.61352980719157]], ""type"": ""MultiPoint""}";"Arrêt: Passerelle Haedens
15 70";Passerelle Haedens;15 70;;;;;;;;;;
6;;43.57973585636601, 1.3918496559561229;"{""coordinates"": [[1.391849655956123, 43.57973585636601]], ""type"": ""MultiPoint""}";"Arrêt: Passerieu
18 46 87 SC03";Passerieu;18 46 87 SC03;;;;;;;;;;
2;;43.54980092568766, 1.4574109816026308;"{""coordinates"": [[1.457410981602631, 43.54980092568766]], ""type"": ""MultiPoint""}";"Arrêt: Pastel
54";Pastel;54;;;;;;;;;;
2;;43.57180463388084, 1.3323607815718828;"{""coordinates"": [[1.332360781571883, 43.57180463388084]], ""type"": ""MultiPoint""}";"Arrêt: Pasteur
48";Pasteur;48;;;;;;;;;;
2;;43.58953452948104, 1.4143614178780408;"{""coordinates"": [[1.414361417878041, 43.58953452948104]], ""type"": ""MultiPoint""}";"Arrêt: Pech
14";Pech;14;;;;;;;;;;
2;;43.56443781441577, 1.3956489760993067;"{""coordinates"": [[1.395648976099307, 43.56443781441577]], ""type"": ""MultiPoint""}";"Arrêt: Pergaud
L04";Pergaud;L04;;;;;;;;;;
9;;43.60880333282862, 1.30752464139625;"{""coordinates"": [[1.30752464139625, 43.60880333282862]], ""type"": ""MultiPoint""}";"Arrêt: Perget
150 151";Perget;150 151;;;;;;;;;;
2;;43.52320719936146, 1.4944235065010005;"{""coordinates"": [[1.494423506501001, 43.52320719936146]], ""type"": ""MultiPoint""}";"Arrêt: Peupliers
81 L06";Peupliers;81 L06;;;;;;;;;;
3;;43.58086883346028, 1.374174745222655;"{""coordinates"": [[1.374174745222655, 43.58086883346028]], ""type"": ""MultiPoint""}";"Arrêt: Phidias
21 25";Phidias;21 25;;;;;;;;;;
2;;43.62126130059232, 1.405877259076294;"{""coordinates"": [[1.405877259076294, 43.62126130059232]], ""type"": ""MultiPoint""}";"Arrêt: Pierre Mounicq
70";Pierre Mounicq;70;;;;;;;;;;
2;;43.53983611458141, 1.5475438855409727;"{""coordinates"": [[1.547543885540973, 43.53983611458141]], ""type"": ""MultiPoint""}";"Arrêt: Pins
78 83";Pins;78 83;;;;;;;;;;
9;;43.61234172895459, 1.319484405273334;"{""coordinates"": [[1.319484405273334, 43.61234172895459]], ""type"": ""MultiPoint""}";"Arrêt: Piquemil
32";Piquemil;32;;;;;;;;;;
6;;43.66734234366646, 1.4767783520281308;"{""coordinates"": [[1.476778352028131, 43.66734234366646]], ""type"": ""MultiPoint""}";"Arrêt: Pitchounelle
40 SC10 SC15";Pitchounelle;40 SC10 SC15;;;;;;;;;;
6;;43.62381350803345, 1.4544448986358947;"{""coordinates"": [[1.454444898635895, 43.62381350803345]], ""type"": ""MultiPoint""}";"Arrêt: Pl de l'Armée d'Afrique
36 SC02";Pl de l'Armée d'Afrique;36 SC02;;;;;;;;;;
3;;43.61215229874126, 1.4483149511761813;"{""coordinates"": [[1.448314951176181, 43.61215229874126]], ""type"": ""MultiPoint""}";"Arrêt: Place Roquelaine
15 39 NVB";Place Roquelaine;15 39 NVB;;;;;;;;;;
2;;43.5823337861153, 1.464444987421117;"{""coordinates"": [[1.464444987421117, 43.5823337861153]], ""type"": ""MultiPoint""}";"Arrêt: Place de Lespinet
27";Place de Lespinet;27;;;;;;;;;;
9;;43.50650468741636, 1.6175039079949078;"{""coordinates"": [[1.617503907994908, 43.50650468741636]], ""type"": ""MultiPoint""}";"Arrêt: Place de la Liberté
201";Place de la Liberté;201;;;;;;;;;;
13;;43.66399580782154, 1.5247635469243102;"{""coordinates"": [[1.52476354692431, 43.66399580782154]], ""type"": ""MultiPoint""}";"Arrêt: Place des Ormeaux
SC01 SC11";Place des Ormeaux;SC01 SC11;;;;;;;;;;
2;;43.58085238306225, 1.4090065825914015;"{""coordinates"": [[1.409006582591402, 43.58085238306225]], ""type"": ""MultiPoint""}";"Arrêt: Place du Morvan
13";Place du Morvan;13;;;;;;;;;;
6;;43.673240767862424, 1.409685620090062;"{""coordinates"": [[1.409685620090062, 43.673240767862424]], ""type"": ""MultiPoint""}";"Arrêt: Plaine
59 SC32";Plaine;59 SC32;;;;;;;;;;
15;;43.65079465096014, 1.3039727884372907;"{""coordinates"": [[1.303972788437291, 43.65079465096014]], ""type"": ""MultiPoint""}";"Arrêt: Plateau
170 171";Plateau;170 171;;;;;;;;;;
9;;43.549061202565916, 1.477385161568322;"{""coordinates"": [[1.477385161568322, 43.549061202565916]], ""type"": ""MultiPoint""}";"Arrêt: Pompidou
82";Pompidou;82;;;;;;;;;;
3;;43.691849694377225, 1.4271594050260343;"{""coordinates"": [[1.427159405026034, 43.691849694377225]], ""type"": ""MultiPoint""}";"Arrêt: Pont Vieil
113 60 69";Pont Vieil;113 60 69;;;;;;;;;;
9;;43.45996839174626, 1.334434765737782;"{""coordinates"": [[1.334434765737782, 43.45996839174626]], ""type"": ""MultiPoint""}";"Arrêt: Pont de l'Europe
305 306 311 316 317";Pont de l'Europe;305 306 311 316 317;;;;;;;;;;
2;;43.61004985065303, 1.4203715698943753;"{""coordinates"": [[1.420371569894375, 43.61004985065303]], ""type"": ""MultiPoint""}";"Arrêt: Ponts Jumeaux
63 L01";Ponts Jumeaux;63 L01;;;;;;;;;;
2;;43.514584219725776, 1.3877029499109466;"{""coordinates"": [[1.387702949910947, 43.514584219725776]], ""type"": ""MultiPoint""}";"Arrêt: Portet H. Boucher
50";Portet H. Boucher;50;;;;;;;;;;
15;;43.5290854469809, 1.4461230163722363;"{""coordinates"": [[1.446123016372236, 43.5290854469809]], ""type"": ""MultiPoint""}";"Arrêt: Potiers
119";Potiers;119;;;;;;;;;;
2;;43.591461191296965, 1.3778241417877146;"{""coordinates"": [[1.377824141787715, 43.591461191296965]], ""type"": ""MultiPoint""}";"Arrêt: Poutier
46";Poutier;46;;;;;;;;;;
2;;43.58770121405496, 1.4801632778712102;"{""coordinates"": [[1.48016327787121, 43.58770121405496]], ""type"": ""MultiPoint""}";"Arrêt: Pugens
23";Pugens;23;;;;;;;;;;
2;;43.62318206061136, 1.4424470865443941;"{""coordinates"": [[1.442447086544394, 43.62318206061136]], ""type"": ""MultiPoint""}";"Arrêt: Puget
27";Puget;27;;;;;;;;;;
2;;43.63508564418068, 1.455418703232642;"{""coordinates"": [[1.455418703232642, 43.63508564418068]], ""type"": ""MultiPoint""}";"Arrêt: Pujibet
19";Pujibet;19;;;;;;;;;;
9;;43.51056023666243, 1.172922980659748;"{""coordinates"": [[1.172922980659748, 43.51056023666243]], ""type"": ""MultiPoint""}";"Arrêt: Pyrénées
116 315";Pyrénées;116 315;;;;;;;;;;
2;;43.583886873895274, 1.4480921428940343;"{""coordinates"": [[1.448092142894034, 43.583886873895274]], ""type"": ""MultiPoint""}";"Arrêt: Récollets
34";Récollets;34;;;;;;;;;;
3;;43.58365803063517, 1.4426846113467253;"{""coordinates"": [[1.442684611346725, 43.58365803063517]], ""type"": ""MultiPoint""}";"Arrêt: Récollets Daste
152 34 L05";Récollets Daste;152 34 L05;;;;;;;;;;
2;;43.615379442762446, 1.4456614084726964;"{""coordinates"": [[1.445661408472696, 43.615379442762446]], ""type"": ""MultiPoint""}";"Arrêt: Raisin
15 27";Raisin;15 27;;;;;;;;;;
2;;43.57994770275669, 1.362786692620201;"{""coordinates"": [[1.362786692620201, 43.57994770275669]], ""type"": ""MultiPoint""}";"Arrêt: Ramelet Moundi
67";Ramelet Moundi;67;;;;;;;;;;
9;;43.54305568189826, 1.4902408910097669;"{""coordinates"": [[1.490240891009767, 43.54305568189826]], ""type"": ""MultiPoint""}";"Arrêt: Ramonville Port Sud
82";Ramonville Port Sud;82;;;;;;;;;;
3;;43.625267164656826, 1.4270540253189108;"{""coordinates"": [[1.427054025318911, 43.625267164656826]], ""type"": ""MultiPoint""}";"Arrêt: Rateau
110 41";Rateau;110 41;;;;;;;;;;
9;;43.64021102861844, 1.3700475385371111;"{""coordinates"": [[1.370047538537111, 43.64021102861844]], ""type"": ""MultiPoint""}";"Arrêt: Raymond Grimaud
30";Raymond Grimaud;30;;;;;;;;;;
9;;43.511886146396755, 1.1878117630400113;"{""coordinates"": [[1.187811763040011, 43.511886146396755]], ""type"": ""MultiPoint""}";"Arrêt: René Zago
315";René Zago;315;;;;;;;;;;
2;;43.60906077819839, 1.4537114495199872;"{""coordinates"": [[1.453711449519987, 43.60906077819839]], ""type"": ""MultiPoint""}";"Arrêt: Riquet
14 15 23 27 L08 L09";Riquet;14 15 23 27 L08 L09;;;;;;;;;;
3;;43.56716149721165, 1.3007155113519955;"{""coordinates"": [[1.300715511351995, 43.56716149721165]], ""type"": ""MultiPoint""}";"Arrêt: Rivière - Basse
116 L03";Rivière - Basse;116 L03;;;;;;;;;;
6;;43.6269299521962, 1.4533572890438309;"{""coordinates"": [[1.453357289043831, 43.6269299521962]], ""type"": ""MultiPoint""}";"Arrêt: Rixens
36 SC02";Rixens;36 SC02;;;;;;;;;;
9;;43.49473642212563, 1.5207011933674182;"{""coordinates"": [[1.520701193367418, 43.49473642212563]], ""type"": ""MultiPoint""}";"Arrêt: Rodoloze
205";Rodoloze;205;;;;;;;;;;
3;;43.56679852785504, 1.4250486621584746;"{""coordinates"": [[1.425048662158475, 43.56679852785504]], ""type"": ""MultiPoint""}";"Arrêt: Rond-Point Langlade
13 152 L05";Rond-Point Langlade;13 152 L05;;;;;;;;;;
6;;43.54651020265793, 1.3879713147255346;"{""coordinates"": [[1.387971314725535, 43.54651020265793]], ""type"": ""MultiPoint""}";"Arrêt: Rond-point de l'Espace
58 85 SC40";Rond-point de l'Espace;58 85 SC40;;;;;;;;;;
9;;43.499020001478954, 1.3650650013305219;"{""coordinates"": [[1.365065001330522, 43.499020001478954]], ""type"": ""MultiPoint""}";"Arrêt: Roquettes Eglise
317";Roquettes Eglise;317;;;;;;;;;;
9;;43.627952507456875, 1.5453730467954736;"{""coordinates"": [[1.545373046795474, 43.627952507456875]], ""type"": ""MultiPoint""}";"Arrêt: Rossignol
102 106";Rossignol;102 106;;;;;;;;;;
6;;43.65469240445752, 1.4322466191038314;"{""coordinates"": [[1.432246619103831, 43.65469240445752]], ""type"": ""MultiPoint""}";"Arrêt: Roubiéchou
29 69 L10 SC36 SC41";Roubiéchou;29 69 L10 SC36 SC41;;;;;;;;;;
2;;43.520681681816974, 1.3164107635091913;"{""coordinates"": [[1.316410763509191, 43.520681681816974]], ""type"": ""MultiPoint""}";"Arrêt: Rouget de Lisle
321";Rouget de Lisle;321;;;;;;;;;;
9;;43.56761892807569, 1.2806367642027296;"{""coordinates"": [[1.28063676420273, 43.56761892807569]], ""type"": ""MultiPoint""}";"Arrêt: Roussillon
116";Roussillon;116;;;;;;;;;;
9;;43.69560887617002, 1.445079835990863;"{""coordinates"": [[1.445079835990863, 43.69560887617002]], ""type"": ""MultiPoint""}";"Arrêt: Route de Pechbonnieu
113";Route de Pechbonnieu;113;;;;;;;;;;
6;;43.657470073626776, 1.42020217190661;"{""coordinates"": [[1.42020217190661, 43.657470073626776]], ""type"": ""MultiPoint""}";"Arrêt: Rupé
59 SC32";Rupé;59 SC32;;;;;;;;;;
6;;43.63302661005837, 1.4507009541725666;"{""coordinates"": [[1.450700954172567, 43.63302661005837]], ""type"": ""MultiPoint""}";"Arrêt: Ségla
36 SC02";Ségla;36 SC02;;;;;;;;;;
6;;43.665702695296424, 1.4831864710792806;"{""coordinates"": [[1.483186471079281, 43.665702695296424]], ""type"": ""MultiPoint""}";"Arrêt: Séoune
40 SC10 SC15";Séoune;40 SC10 SC15;;;;;;;;;;
9;;43.60024963385397, 1.3565508239615087;"{""coordinates"": [[1.356550823961509, 43.60024963385397]], ""type"": ""MultiPoint""}";"Arrêt: Sévérac
25";Sévérac;25;;;;;;;;;;
9;;43.59862345292974, 1.3601689097819094;"{""coordinates"": [[1.360168909781909, 43.59862345292974]], ""type"": ""MultiPoint""}";"Arrêt: Saint Granier
25";Saint Granier;25;;;;;;;;;;
9;;43.623075170896655, 1.3290477517118457;"{""coordinates"": [[1.329047751711846, 43.623075170896655]], ""type"": ""MultiPoint""}";"Arrêt: Saint Jean
150 151";Saint Jean;150 151;;;;;;;;;;
9;;43.5400224293968, 1.462679791214803;"{""coordinates"": [[1.462679791214803, 43.5400224293968]], ""type"": ""MultiPoint""}";"Arrêt: Salas Montjoie
112";Salas Montjoie;112;;;;;;;;;;
6;;43.659048785333624, 1.4187973148729336;"{""coordinates"": [[1.418797314872934, 43.659048785333624]], ""type"": ""MultiPoint""}";"Arrêt: Salvador Allende
59 SC32";Salvador Allende;59 SC32;;;;;;;;;;
9;;43.68409382721829, 1.364762354920476;"{""coordinates"": [[1.364762354920476, 43.68409382721829]], ""type"": ""MultiPoint""}";"Arrêt: Satre
130";Satre;130;;;;;;;;;;
9;;43.54209703804023, 1.3917927224950033;"{""coordinates"": [[1.391792722495003, 43.54209703804023]], ""type"": ""MultiPoint""}";"Arrêt: Saudrune
49";Saudrune;49;;;;;;;;;;
9;;43.636820297925176, 1.3274950767491827;"{""coordinates"": [[1.327495076749183, 43.636820297925176]], ""type"": ""MultiPoint""}";"Arrêt: Secteur I
NCMT";Secteur I;NCMT;;;;;;;;;;
2;;43.597198777228165, 1.456699631076292;"{""coordinates"": [[1.456699631076292, 43.597198777228165]], ""type"": ""MultiPoint""}";"Arrêt: Seel
27";Seel;27;;;;;;;;;;
9;;43.605074569873175, 1.3222958060126713;"{""coordinates"": [[1.322295806012671, 43.605074569873175]], ""type"": ""MultiPoint""}";"Arrêt: Sevennes
150";Sevennes;150;;;;;;;;;;
9;;43.552601749240786, 1.4033830627592612;"{""coordinates"": [[1.403383062759261, 43.552601749240786]], ""type"": ""MultiPoint""}";"Arrêt: Sirven
49";Sirven;49;;;;;;;;;;
2;;43.58134729852079, 1.476261546445135;"{""coordinates"": [[1.476261546445135, 43.58134729852079]], ""type"": ""MultiPoint""}";"Arrêt: Six Avril
L09";Six Avril;L09;;;;;;;;;;
2;;43.54575209864254, 1.5386338188633109;"{""coordinates"": [[1.538633818863311, 43.54575209864254]], ""type"": ""MultiPoint""}";"Arrêt: Sophie Scholl
78 83";Sophie Scholl;78 83;;;;;;;;;;
2;;43.57368409878442, 1.3427259712076751;"{""coordinates"": [[1.342725971207675, 43.57368409878442]], ""type"": ""MultiPoint""}";"Arrêt: Sources
67";Sources;67;;;;;;;;;;
4;;43.688510422689646, 1.4091287136387889;"{""coordinates"": [[1.409128713638789, 43.688510422689646]], ""type"": ""MultiPoint""}";"Arrêt: St-Alban Salvador Allende
113 L10 SC36";St-Alban Salvador Allende;113 L10 SC36;;;;;;;;;;
9;;43.68900584621111, 1.409350783530711;"{""coordinates"": [[1.409350783530711, 43.68900584621111]], ""type"": ""MultiPoint""}";"Arrêt: St-Alban Salvador Allende
130 131";St-Alban Salvador Allende;130 131;;;;;;;;;;
4;;43.588553784741876, 1.3594289474550745;"{""coordinates"": [[1.359428947455074, 43.588553784741876]], ""type"": ""MultiPoint""}";"Arrêt: St-Exupéry
21 25 L03 SC29";St-Exupéry;21 25 L03 SC29;;;;;;;;;;
2;;43.6508438270034, 1.5096251544632486;"{""coordinates"": [[1.509625154463249, 43.6508438270034]], ""type"": ""MultiPoint""}";"Arrêt: St-Jean Clinique de L'Union
42 43";St-Jean Clinique de L'Union;42 43;;;;;;;;;;
2;;43.56516282718574, 1.5192858460542586;"{""coordinates"": [[1.519285846054259, 43.56516282718574]], ""type"": ""MultiPoint""}";"Arrêt: St-Orens Ctre Cial
78 83 L09";St-Orens Ctre Cial;78 83 L09;;;;;;;;;;
13;;43.69625128595241, 1.5044656386911845;"{""coordinates"": [[1.504465638691185, 43.69625128595241]], ""type"": ""MultiPoint""}";"Arrêt: St-Pierre 1
SC13 SC14 SC16";St-Pierre 1;SC13 SC14 SC16;;;;;;;;;;
